CNPJ,ESPECIALIDADE
41319962000195,Americana | Brasileira | Cozinha regional
29077919000165,Italiana
25111116000129,Brasileira
42866538000123,Brasileira | Cozinha regional | Italiana
19069850000174,Brasileira
20585547000103,Brasileira
30452120000190,Brasileira
09081642000137,Brasileira | Cozinha regional
26752960000100,Brasileira
31359924000102,Italiana
41560456000193,Brasileira
40305532000151,Brasileira
83681239000100,Brasileira | Cozinha regional
25337418000110,Brasileira
05796654000197,Brasileira
37022117000186,Brasileira
40920325000107,Brasileira
22334492000194,Brasileira
21223307000121,Brasileira
05208068000184,Brasileira
23371429000190,Italiana
07258115000120,Brasileira
33853922000109,Brasileira
15147014000100,Brasileira | Cozinha regional
02454869000131,Cozinha regional
34960371000218,Brasileira
28439953000170,Brasileira | Cozinha regional
25858663000172,Brasileira
37231275000146,Brasileira
34410958000172,Mexicana
29468572000181,Brasileira
86534468000181,Brasileira
33753943000144,Brasileira
38256141000142,Cozinha regional
09554367000121,Brasileira
08777223000171,Brasileira | Cozinha regional
11916803000107,Brasileira
22574508000136,Brasileira | Cozinha regional
40843251000152,Brasileira | Cozinha regional
38102965000168,Brasileira
37524433000156,Brasileira
08984931000183,Alemã | Cozinha regional | Árabe
18912186000110,Brasileira
04876822000191,Brasileira
04782601000154,Brasileira
11463987000105,Brasileira
22721860000157,Brasileira
26288533000104,Brasileira | Cozinha regional
42315550000140,Cozinha regional
42385472000150,Cozinha regional
19100546000142,Brasileira
11484968000157,Brasileira
12131625000171,Alemã | Cozinha regional | Espanhola
40915921000107,Brasileira | Cozinha regional | Portuguesa
31952848000144,Brasileira | Cozinha regional
14801832000111,Brasileira | Cozinha regional
03891257000179,Brasileira
22263537000187,Brasileira
11221141000150,Brasileira | Cozinha regional
33000838000134,Italiana
78886785000139,Brasileira
04474454000155,Cozinha regional
97523502000139,Brasileira
03114266000153,Brasileira
36872179000114,Brasileira
25278154000170,Brasileira
05747437000107,Brasileira
24483121000280,Brasileira | Cozinha regional
31926147000130,Brasileira
04834128000101,Brasileira
42800026000164,Brasileira
38925786000120,Brasileira | Cozinha regional
28355640000133,Brasileira | Cozinha regional
97535007000140,Brasileira
39842333000101,Brasileira
18192201000101,Brasileira
30647563000137,Italiana
04589902000166,Brasileira | Cozinha regional
01174574000149,Brasileira | Japonesa | Árabe
25362579000163,Brasileira | Cozinha regional
25325048000109,Brasileira | Cozinha regional | Italiana
26969710000118,Chinesa | Cozinha regional | Japonesa
40708743000135,Cozinha regional
07457947000175,Argentina | Brasileira
14458125000174,Brasileira
13303215000123,Brasileira
19835126000104,Brasileira
11839043000181,Brasileira
31121733000108,Cozinha regional
27804902000137,Cozinha regional
27265993000180,Americana | Brasileira
26784403000162,Italiana
24324717000157,Brasileira | Cozinha regional | Italiana
10694754000142,Cozinha regional | Italiana
15150184000143,Italiana
17908150000109,Brasileira
09162847000147,Cozinha regional | Italiana
17696742000104,Brasileira | Cozinha regional
12090883000157,Brasileira | Cozinha regional
03377305000105,Cozinha regional
11988325000140,Brasileira
30711944000138,Brasileira
35810420000118,Brasileira
36542762000167,Brasileira
19835017000197,Brasileira
31013920000178,Japonesa
28280363000147,Cozinha regional
36195082000114,Brasileira
39757684000106,Brasileira
08708314000155,Brasileira | Italiana | Portuguesa
25017376000130,Brasileira | Mexicana
25141006000100,Brasileira
35060421000192,Brasileira
36955562000136,Brasileira | Italiana
15369773000117,Italiana
20980378000106,Asiática | Brasileira | Francesa
20307984000165,Tailandesa
34053236000108,Brasileira
30858033000138,Brasileira
40793468000103,Cozinha regional
42705846000177,Brasileira
80749484000105,Brasileira | Cozinha regional
34624708000135,Italiana
30701948000135,Francesa | Italiana
18233612000190,Brasileira | Cozinha regional
35220256000199,Brasileira
03289944000119,Brasileira
16636214000199,Brasileira
42982883000122,Brasileira
42926754000117,Brasileira | Cozinha regional
29620177000172,Brasileira
31361427000149,Americana
23231713000161,Argentina
36435354000106,Brasileira | Cozinha regional
37187380000125,Brasileira | Cozinha regional
20502198000119,Brasileira | Cozinha regional
42554285000152,Brasileira | Cozinha regional
07059932000159,Brasileira
23268632000136,Alemã | Brasileira | Cozinha regional
28738868000102,Brasileira
34629250000107,Brasileira
11862251000100,Brasileira
30081545000130,Brasileira | Cozinha regional
19182309000178,Brasileira
19670844000178,Brasileira
15369132000162,Brasileira
34504085000167,Cozinha regional
36901701000149,Brasileira
31583674000190,Cozinha regional
34689366000131,Italiana
04830216000135,Cozinha regional
23248922000118,Brasileira
95768552000150,Cozinha regional | Italiana
26736904000173,Cozinha regional | Japonesa
37441072000184,Brasileira
32201895000119,Italiana
27449650000175,Brasileira
07578331000152,Brasileira
32241284000102,Americana | Portuguesa
24064574000191,Brasileira
29083725000172,Cozinha regional
17028300000181,Brasileira
09015139000183,Cozinha regional | Italiana
33237631000188,Brasileira
34441304000106,Brasileira | Cozinha regional
11099506000116,Brasileira
27994906000125,Alemã
23528238000190,Brasileira | Cozinha regional
28858802000156,Brasileira
21200024000164,Cozinha regional
11593444000102,Brasileira | Portuguesa
35314276000129,Brasileira
11690486000153,Brasileira
20389355000121,Brasileira
32837563000125,Brasileira
27662455000129,Brasileira
15459727000109,Brasileira
32275765000120,Brasileira
33639280000131,Brasileira
35876536000150,Brasileira
37913080000186,Cozinha regional | Italiana
40002959000180,Brasileira
16982859000183,Americana
12876175000146,Brasileira
15188714000142,Brasileira
10884597000138,Brasileira
07363734000184,Brasileira | Portuguesa
30271104000100,Italiana
35669267000150,Americana
35458454000195,Brasileira | Cozinha regional
12361148000130,Brasileira | Tailandesa
12587500000150,Brasileira
09411502000180,Brasileira
26433545000185,Japonesa
42910477000154,Brasileira | Cozinha regional
12291478000105,Brasileira
33262412000159,Americana | Brasileira | Italiana
34230457000104,Japonesa
23290299000161,Brasileira
20927382000100,Brasileira
20034824000190,Árabe
01866207000106,Cozinha regional
34433440000154,Brasileira
41649820000196,Brasileira | Cozinha regional
18540319000175,Americana
14702470000101,Asiática | Japonesa
15055637000152,Brasileira | Portuguesa
10380331000158,Asiática | Brasileira | Árabe
39605054000116,Brasileira
42309540000100,Brasileira
21347505000105,Brasileira
15029442000138,Cozinha regional
14966224000167,Brasileira
34680738000169,Brasileira | Cozinha regional
15284043000113,Alemã | Brasileira | Cozinha regional
20090564000170,Brasileira
27705760000150,Brasileira | Cozinha regional | Italiana
20649008000190,Brasileira
23915863000194,Brasileira
36369660000191,Portuguesa
42338422000111,Brasileira | Cozinha regional
02246857000111,Alemã
30961096000115,Italiana
30927141000115,Italiana
36383083000192,Brasileira
22475836000185,Brasileira | Cozinha regional
35180696000160,Brasileira | Cozinha regional
29899346000155,Brasileira | Cozinha regional
02554184000167,Brasileira
18647579000144,Brasileira | Cozinha regional
27222297000196,Brasileira
59300376000164,Brasileira | Cozinha regional | Italiana
03042426000104,Francesa | Italiana
41664864000195,Brasileira | Cozinha regional
97154017000135,Brasileira
41600004000198,Brasileira
28006596000156,Brasileira | Cozinha regional
02997094000140,Brasileira
23583485000199,Brasileira | Italiana
26507023000180,Cozinha regional
29656481000170,Cozinha regional
18839514000109,Brasileira
18596004000140,Alemã | Italiana | Portuguesa
12480683000100,Brasileira
05661166000172,Brasileira | Cozinha regional
02481828000134,Brasileira | Francesa | Italiana
16757518000104,Italiana
20396535000130,Brasileira
38262071000135,Brasileira | Italiana
28043580000113,Árabe
26874997000100,Brasileira
35410668000191,Brasileira
29896389000187,Brasileira
31293321000155,Brasileira
02917450000179,Cozinha regional
36186846000105,Brasileira
35713471000121,Brasileira
27321545000156,Cozinha regional
94680410000174,Brasileira | Cozinha regional
31964270000146,Brasileira
23927285000106,Brasileira
26267411000131,Cozinha regional
62076344000212,Brasileira | Italiana
41257273000101,Brasileira
06337754000118,Brasileira
19835194000173,Cozinha regional
42784695000190,Brasileira
10577763000153,Brasileira
07653616000100,Brasileira | Cozinha regional
16979365000140,Brasileira | Cozinha regional
36192916000138,Brasileira | Italiana
27955588000193,Cozinha regional
16601847000161,Mexicana
23493870000145,Brasileira | Cozinha regional
14394215000149,Cozinha regional
10959014000190,Brasileira | Cozinha regional
36549007000104,Brasileira
19501653000182,Cozinha regional
04042945000127,Brasileira | Cozinha regional
19091274000161,Espanhola | Francesa | Italiana
08351168000153,Brasileira
02374475000173,Brasileira | Italiana
29103277000121,Brasileira
42642106000139,Brasileira
14474090000167,Brasileira
18214209000113,Alemã | Italiana
25711748000123,Brasileira
40697095000169,Brasileira
02176503000148,Brasileira | Cozinha regional
26350733000140,Italiana
15094575000198,Brasileira | Cozinha regional
37000446000126,Brasileira
03624303000173,Brasileira | Cozinha regional | Italiana
21566610000127,Brasileira
37752801000113,Brasileira | Cozinha regional
15745190000143,Cozinha regional | Italiana
37009888000133,Brasileira
09490850000190,Brasileira
35702970000113,Brasileira
26527006000105,Brasileira
33945497000170,Brasileira | Cozinha regional
22027085000134,Brasileira
28105164000100,Brasileira
20550061000130,Brasileira | Cozinha regional
13263787000126,Brasileira | Cozinha regional
33444681000136,Brasileira
00085675000180,Cozinha regional
42738027000126,Brasileira | Cozinha regional
35078094000104,Brasileira
26299317000164,Italiana
03978733000193,Brasileira
32934287000113,Italiana
23112252000108,Cozinha regional
37806597000176,Brasileira | Cozinha regional
23182881000104,Brasileira | Cozinha regional
28445327000196,Brasileira | Árabe
40841705000156,Brasileira | Cozinha regional
13647785000130,Brasileira
22717494000162,Brasileira
28303321000184,Brasileira
08275761000168,Brasileira
32455987000125,Brasileira
04507458000192,Brasileira | Cozinha regional | Italiana
25533771000175,Brasileira
19019912000133,Brasileira | Cozinha regional
25970982000175,Brasileira
92661164000188,Brasileira
05779820000147,Brasileira
07259116000199,Brasileira
01525247000194,Brasileira | Cozinha regional
75270405000149,Cozinha regional
36104793000136,Brasileira
27415855000130,Brasileira | Cozinha regional
73919045000138,Brasileira
41036687000100,Brasileira
25314172000241,Cozinha regional
37837628000156,Brasileira
41836840000176,Brasileira
38478324000102,Brasileira
30724103000165,Brasileira | Italiana
33871808000101,Brasileira | Cozinha regional
23768403000180,Brasileira | Cozinha regional
24529291000178,Alemã | Italiana | Portuguesa
30734000000186,Alemã | Americana | Brasileira
17657355000150,Brasileira
33661223000159,Asiática | Japonesa
18869111000102,Brasileira
02631441000117,Brasileira
38464380000198,Portuguesa
79290680000185,Brasileira
29400753000176,Brasileira
19672791000124,Brasileira
28081181000147,Cozinha regional
30364694000107,Cozinha regional
27983638000146,Brasileira
28310644000103,Cozinha regional
23887274000140,Brasileira
12851860000118,Asiática | Chinesa | Japonesa
21710001000108,Brasileira | Cozinha regional
31916873000172,Americana | Brasileira | Cozinha regional
26571036000119,Americana | Brasileira | Cozinha regional
11309442000130,Brasileira
35231821000113,Cozinha regional
05583615000101,Brasileira
34320387000185,Brasileira | Portuguesa
22477199000186,Brasileira
38219664000119,Brasileira
42688468000160,Brasileira
30444044000171,Brasileira | Portuguesa
28878253000181,Brasileira
22014425000192,Cozinha regional
94680410000417,Cozinha regional
40511296000120,Brasileira
26038382000136,Brasileira | Cozinha regional
12222370000152,Brasileira | Cozinha regional
09113115000167,Alemã | Brasileira | Cozinha regional
30576058000149,Brasileira | Cozinha regional
09351232000169,Brasileira | Cozinha regional
34513619000111,Brasileira
43102589000141,Brasileira
11154459000166,Brasileira
25183977000112,Brasileira | Cozinha regional
42254871000181,Brasileira
35493920000173,Italiana
07708304000157,Brasileira
25314172000160,Cozinha regional
33470119000187,Cozinha regional
18865545000126,Brasileira
37167148000125,Brasileira
13823507000197,Cozinha regional
32641450000150,Brasileira | Cozinha regional | Italiana
33203714000156,Brasileira | Cozinha regional
83845297000113,Brasileira | Cozinha regional
41946668000103,Brasileira
18003835000160,Brasileira | Italiana
05646927000117,Brasileira | Cozinha regional
30058669000103,Japonesa
26925748000199,Brasileira
38140603000161,Brasileira
33780331000140,Brasileira | Cozinha regional
33704822000102,Brasileira
21758666000183,Italiana
08439500000136,Brasileira
19736409000107,Espanhola | Portuguesa
27129468000137,Portuguesa
24842886000189,Cozinha regional
26470995000148,Cozinha regional
00362901000123,Brasileira
02098082000184,Brasileira
11500235000169,Brasileira
21117831000118,Brasileira
19781743000174,Alemã
27005930000194,Brasileira
30464906000128,Alemã
30514148000105,Brasileira | Cozinha regional
30158148000110,Brasileira
05072176000172,Brasileira
40452803000100,Brasileira
21011303000180,Brasileira | Cozinha regional
09158017000146,Brasileira
08472691000138,Brasileira | Italiana
33120872000142,Brasileira
42360911000170,Brasileira
35765554000164,Cozinha regional
22479220000182,Brasileira
10742308000166,Brasileira | Cozinha regional | Portuguesa
05276131000110,Brasileira
16670649000230,Brasileira
03302875000136,Brasileira
19811846000130,Brasileira | Cozinha regional
35416820000143,Brasileira
36365325000115,Italiana
05628277000187,Japonesa
26289270000158,Brasileira | Cozinha regional
30134208000164,Brasileira
05240576000140,Brasileira | Cozinha regional
08967676000160,Italiana
27745665000180,Brasileira | Portuguesa
28826819000121,Brasileira
35159397000143,Brasileira
